"Kelakuan Warga Sipil Zionis Israel Menghalangi Masuknya Bantuan Makanan Obat2 dll ke Gaza Rafah yg Sdh 7 bln Diblokade tanpa Listrik Air BBM Pasokan Makanan &amp; Obat2an. Terus Di Bom Maka Kita TERUSKAN BOIKOT Produk Pro Israel. McD KFC Unilever dll https://t.co/eXLSH9O4Xe",positif
"@iamjoelee Berita suruh kita boikot McD KFC tapi sendiri hiburkan keluarga Zionist terrorists",negatif
"Kalau KFC di boikot kalian juga jangan sampai menggunakan Wa dan Instagram karena Mark Zuckerberg memberikan bantuan kpd Israel. Knp tdk konsisten https://t.co/WvpWrMRcp3",netral
"Sebenernya tanpa gerakan boikot juga McD ini overpriced banget. Buat fastfood harganya kemurahan tapi buat gourmet kualitasnya ga memadai (dan kemurahan). Jadi sebenernya agak bingung pasarnya tuh yang mana",positif
"gini deh lu org gabisa kah klo ga ikut2an boikot tu diem aja??? kek.. gausah caper dgn ngomong ak gapeduli boikot2an ttp gasss lgsg lari ke mcd jajan kek... kenapa seakan2 seluruh manusia yg hidup tu hrs tau klo lu ga boikot",negatif
"Kalo barang masih oke sih mnrt w kalo gk boikot tp kalo masih ada yg marah2 grgr dihina gk boikot mcd n starbuck lu mmg parah sih. Karna mcd itu udh terangan2 bgst! Dan lu masih makan mcd lu emg bgst sih",negatif
"dampak boikot ke karyawan mcd itu dampak langsung jangka pendek. coba liat dampak ke ekonomi scr general boikot bikin org banyak yg beralih ke produk lokal makin kuat lah ekonomi kita. masa org2 kita cuma kebagian jadi karwayan mulu dukunglah umkm2 yg selama ini kalah saing.",positif
"Kalo ga mau boikot McD ya bisa diem aja ga sih cocotnye jangan pake bercanda darah anak Palestina",negatif
"boikot mcd kalo opsi subtitusi dan alternatifnya dkriuk kayaknya aku gk ada masalah. soalnya oke punya. https://t.co/XwdS8OsMMj",positif
"gue tiap dikatain lebay karna boikot mcd sbux dll tu bawaannya pingin nangis. mau marah ga bisa bisanya lgs nangis. asw asw.",negatif
"gue boikot elu mcd .. . elu pikir dong gak malu apa sokong genosida di gaza . elu hrs deal dgn mcd pusat ubah nama ubah %saham minta resep rahasia . harus kreatif berpikir . .",positif
"Skrg rasanya mirip kaya gini. Hah berat. Tapi gabisa lah udh bela²in hampir 2 tahun gak konsumsi MCD dan mulai boikot totalitas demi kemanusiaan eh idol yg selama ini kudukung melenggang dengan masa bodo masih kerja sama dnegan brand² yg di boikot...ada yg gabener rasanyaaa",negatif
"Org org pada gembar gembor boikot mcd ni curut 1 malah bikin sg ngangkat ngangkat gelas mcd ewh dasar norak. Tau gak NORAK. Udah jelek muka jelek hati jelek penampilan dasar JELEK ALL OUT",negatif
"bgst mau marathon nonton netflix netflixnya malah kaga bisa dibuka ANJINGGGGH",negatif
"klo gini tetep boikot mcd ga?",netral
"Mcd tuh produk boikot!.. lupa kah? tetep boikot ya gais",positif
"kita boikot mcd dan starbux dah cukup",positif
"agak takjub sama diri ini udh lama bgt ga makan mcd semenjak boikot. dulu bener2 suka bgt mcd dan makan minimal sebulan sekali. sekarang Alhamdulillah gaada kepengen nya",positif
"Diluar negeri (Perancis) bukan cuma sekedar boikot tp udah ditahap protes ke gerai kayak gini sedangkan di Indonesia masih ada komentar aku liat ini sambil makan McD enak loh... https://t.co/ylFRnCZAgb",positif
"Jadi inget tahun lalu resign dari Maju Mapan pake konsep farewell di mcd (please note ini sebelum boikot ya) Aku menghabiskan 2 minggu di Jakarta buat wfc terakhir kali sama anak-anak kantor saying goodbye sana-sini bikin event piknik ditutup dg farewell dan karaokean https://t.co/a9HK6FLnAk",netral
"Ini kaya saling silang gak sih? Kek berkat boikot mcd KFC org beralih ke jatinangor. Jadi bantu para pekerja di jatinangor",positif
"eh ngakak bgt sama yg katamya boikot mcd tapi beli lego",netral
"kalau analisa saya sprtnya memang aksi bela palestina dan boikot kfc mcd starbucks dll itu buatan dari intel mosad israel sendiri tujuannya bikin rusuh negara yg ga terlibat shg berdampak pd ekonomi dan konflik. buktinya? tdk ada komentar/bantahan/upaya meredam dr israel",negatif
"I love mcd s panas special and mcnuggets dan sampe sekarang belum bisa nemu pengganti nuggetnya tapi ya balik lagi kalau boikot itu juga asalkan niat dan mau dan kalau udah niat dan mau you will find great alternatives yang kalah enak dari favoritmu.",negatif
"@okezonenews @sosmedkeras Menurut gw mrk liat2 ig/tiktok tentang boikot mcd dan ada seseorang yg boikot itu mengatakan klo makan disitu sma sj memakan darah zionis mungkin mrk cma kesal aj karna ada org boikot sampe melakukan pemukulan sma org yg makan di mcd/kfc logika ga sih??",negatif
"Tokopedia gak diboikot lho kenapa justru banyak PHK karyawan? Sbux KFC &amp; McD banyak boikot tapi karyawannya gak banyak terancam. Jadi sebenernya isu boikot = bikin sodara sendiri di PHK itu gak relevan ya setan!",negatif
"Wendys ni boikot ga yah gantiny kfc mcd yg ga boikot apaaa ges",netral
"siapa yang kemarin heboh boikot-boikot mcd tapi lagi ada musibah listrik padam langsung ke mcd numpang isi daya? HAHAHAHA memeq",negatif
"People ngebacot : boikot starbucks boikot aqua boikot mcd boikot bear brand sampe ada artis verified ikutan demo demi igsnya doang. While for papua they are all silent. For geruduk2 org ibadah u guys are silent. Lol",netral
"Mau cerita deh ttg McD ini. Dua minggu sebelum Serangan Oktober pecah dan ada boikot. Aku sm temenku ke McD. Dia tuh org yg jarang ke tempat2 fast food kyk gitu pengen cobain McD pertama kali. Kebetulan waktu itu habis ngurus apa gitu terus ya pengen nyoba.",netral
"anying padahal resto cikin di korea jg banyak berasa kiamat aja gak bisa boikot mcd kfc aneh",negatif
"McD di Paris Prancis di geruduk para demonstran pro palestina Ini negara non muslim ya Genk Dan bukan negara arab Indonesia apa kabar boikot nya ??? https://t.co/IKlnQa0Say",positif
"Info dong kentang goreng yg lebih enak dari mcd hehe saya mah ikut boikot mcd makanya gamau beli disitu. Mohon infonya",positif
"dulu tiap bingung mau makan apa selalu aja beli mcd tapi sekarang krn boikot jadi beli hisana ayam bu tumbar ayam bakar sriwedari dll. jadi tau olahan ayam yg enak lainnya bahkan lebih enak️️",positif
"gw boikot sb mcd dll. tapi ngeliat ginian beneran gemes rasanya pengen tak tarik keluar.",positif
"kenapa rame2 boikotnya baru sekarang ah kalian aja kali baru tau boikot mcd udah aku denger dari aku masih SD alias tahun 2000an. Seterusnya pun sering dianjurkan. Kalian aja milih tutup mata tutup telinga karena mikirnya konflik agama kan",negatif
"Mcd yg baru buka di perumahan deket rumah jg sepi hampir ga pernah ada motor mobil di parkiran yg ngantri di dalem apalagi. Padahal sebelum ada boikot w pun nunggu momen biar bisa beli mcflurry. Pun opsi jajanan di sana tu buanyakk bgt jadi ga susah buat ga jajan di mcd.",positif
"bjir junk food murahan aja lu dewain segitunya ini jionis pada ngatain yang boikot gak mampu beli mcd lah mereka timbang makan mcd aja segitu ngedewainnya padahal makanan murahan",negatif
"Israel Terus Gempur Gaza McD Cs Rugi Besar Digempur Gerakan Boikot https://t.co/ub7WkLZuBD",netral
"JAHATTT ANJING JAHATTTTTT temen gua ada yg masi beli mcd dll gue ga ikut campur boikot urusan masing2. tapi ini jahat bgtttt sakit hati liatnya",negatif
"Aku tim tetap boikot McD KFC Sbux dll walau dg dalih apapun tp lbh ke arah gak pny duit utk beli brg segitu Toh msh ada mknan lokal spt Hisana burger bangor/murder dll yg ga kalah enak kopi2an franchise lokal jg byk kok",positif
"boikot mcd/starbucks adalah aksi tergblok sepanjang masa",negatif
"CW KPOP yng masih blng boikot itu gk berguna Guys now banyak idol yng di bayar sama sbux ada yng sama mcd juga. Artiny brand2 itu udah mulai kewalahan n lagi gunain pasar kpop krn skrng emang lagi happening bgt. Jd jng berhenti buat boikot guys https://t.co/HXlIsY3d1m",positif
"Di Malaysia BOIKOT sangat efektif. Banyak cabang Starbucks dan McD bangkrut Di Malaysia Muslimnya lebih kompak dikonoha banyak pesek https://t.co/tO9Wmj8gG3",positif
"Nih yg ribut Boikot MCD pada kemana neh kok pilih kasih kalau ada satu pabrik tekstil PHK karyawan bela kek atau apa kek jangan kita boikot produk Israel teriak yg ada karyawan muslim di PHK sementara yg ini kalian diem aja dasar dungu pro zionist",negatif
"@Moximeli @erlanishere boikot itu berguna loh. Klo perusahaan2 nya ga dapet income mereka gabisa nyumbang dana ke Isriwil. fyi aja ni kalau antum belum tau mcd itu nyumbang ke Isriwil loh buat dana alat penghancur Palestin. Jadi kalo boikot Mcd pemasukan Isriwil berkurang.",positif
"emang sih kita ga bisa suruh semua ikut boikot mcd yaudah lah terserah mereka. Tapi yg bikin miris kalo ada kata kata enak makan daging palestina ini beneran minim empati si.",negatif
"Another contoh baik they do whats comfortable not whats right Banyak fans kpop teriak kenceng boikot mcd sbux dll sampe bully segala. Tapi mereka sendiri masih beli merch kpop dan bahkan masih nonton konser mereka?!?! Applaud to this twit",negatif
"4 Alasan Memboikot McD dan Starbucks untuk Melawan Zionis itu Harusnya Mudah Dilakukan #TerminalMojok https://t.co/5EjyqektPH",netral
"@Mdy_Asmara1701 mana ini yg kmarin ikutan triak triak free palestine ? yg ikut ikutan boikot Starbucks McD ?? brangkat lah ... masa iya gak brani ??? cm brani di negara sendiri ???",negatif
"@Dionysuss01 @duniauli sayangnya ga semua orang kayak kamu kak. bahkan sarkasan/candaan itu asalnya dari bbrp orang pro boikot. tiap ada konten orang yg lagi makan ph/ mcd pasti ada komentar bau amis ngga ka? bau darah ngga ka? enak ya makan daging manusia",negatif
"Boikot boikot kentang mcd sek enak cok",negatif
"Gerakan besar emang lahir dr kekerasan tp ya asal tepat sasaran Krn pada refer ke video orang boikot mcd di Perancis pas cari2 alasannya malah nemu klo McD dah lama dibenci orang sana ada artikel taun 2018 di Jakpost. Mungkin kek love-hate relationship",negatif
"Kelakuan Warga Sipil Zionis Israel Menghalangi Masuknya Bantuan Makanan Obat2 dll ke Gaza Rafah yg Sdh 7 bln Diblokade tanpa Listrik Air BBM Pasokan Makanan &amp; Obat2an. Terus Di Bom Maka Kita TERUSKAN BOIKOT Produk Pro Israel. McD KFC Unilever dll https://t.co/eXLSH9O4Xe",positif
"Dampak Ngeri Boikot-Anti Israel Terlihat di Asia McD Cs Rugi-Tutup https://t.co/qSjsrMB5T6",negatif
"bisa bisanya sohib gw bilang padahal kalo mau boikot gausah ajak ajak ya kasian karyawan mcd",negatif
"McD Jakal ini sebelum ada gaungan boikot beneran tempat yang mustahil buat sepi well ternyata beneran bisa 🇵🇸",positif
"@altazaro @bersama99_net @AmbarwatiRexy Ya die benerlah lu blg boikot itu pilihan masing masing tapi org makan mcd atau mnm kopi diseruduk bela Palestina tp kelakuan pun sama barbarnya sama Israel. Pdhl yg pakai istilah darah Palestina itu kalian sendiri.",negatif
"wkwkwkwk solo project taeyong di boikot walo udh speak up ada idol yg collab sama McD tetep aja dibuka PO albumnya wkwkw milih2 juga ternyata boikotnya",negatif
"@barubikinlol Sumpah kek norak banget dah mereka beli mcd cuma buat ngeledek yang boikot padahal mah mcd biasa aja anjir enakan five monkey bangor dll udik udik kampung",negatif
"@vesicaafellea Too much. Ini cuma McD. Dari sebelum ada boikot-boikot gua yakin kebanyakan orang juga tau menunya dan pasti pernah makan juga. Jadi tanpa dispill juga orang uda tau jir wkwkwk",negatif
"@georgia_mis @fullmoonfolks gue dari sering beli jadi berenti sih ngomongin boikot nya sebatas di internal pertemanan dan kelurga aja selebih nya sering nolak pake cara lg ga pengen starbucks atau mcd atau apa lah itu soalnya gak mau ribetin diri sendiri kalo misuh2 wkwk",positif
"@masitanut @djancyuk @faizgoro @roarrrgh @sisthaaaaa Betul. Begitu pula sebaliknya brand2 yg terafiliasi untuk sumbangan dana secara universal contohnya McD mengganggap boikot jadi pressure sosial tersendiri untuk citra brandnya. Di Indonesia McD Indo sampe menyatakan dukungan bahkan ikut ngasi sumbangan dana juga.",netral
"terakhir gue minum sbx tuh sept tahun lalu gak makan mcd dah dari tahun lalu juga alhamdulillah gak kenapa-kenapa gue BOIKOT MAH BOIKOT AJA gausah alesan ah gak biasa gue minum kopi selain sbux ah gak biasa gue makan burger selain mcd HALAH BACOT LU GAK NIAT BOIKOT ITU",negatif

"@vrixxz @odydc Iya bisa jd begitu. Gw udh lama langganan mcd dlu bisa seminggu sekali beli tp makin kesini banyak brand lokal yg rasanya mirip /sama enaknya dg harga lbh murah dan potongan ayam lbh gede. Ahirnya mulai pindah deh jd pas boikot tuh emg udh jarang beli",positif
"@cingreborn Tolol parah plis boikot dari kerjaan apapun sumpah masa bisa setolol ini.. oke sok makan mcd tp gaperlu blg apa2 pls???",negatif
"@kegblgnunfaedh Sy gak boycott sih. sebelum ada aksi boikot udah lama gak ke mcd kfc apalgi sb. Ya buat apa?? Jangan salah2in boikot. Salahin tuh strategi manajemen mu yg bosenin. Ngerasa makan di mcd kfc adalah makanan mewah padahal saingannya itu bejibun. Sabana olive dll..",negatif
"@alvR_001 @WatchmenID aku ttp nonton sih udh di nanti² soalny utk boikot aku ikut jg kek baned Starbucks KFC Unilever McD utk film aku ndk soalnya yg blg ban Dsny TPI mlh nntn Netflix pdhl merka sama ae :)",netral
"@ratchaneefy @mbahnya_UN @vesicaafellea Menurut gw hal gni tuh 2 mata pisau. Lu pke sosmed biar bisa menebar awarness tp penggunaan sosmed jls2 masuk kantong zionis. Lu boikot MCD dll utk menutup uang msuk ke israel tp lu matiin sodara seiman yg kerja di McD. Jadi be wise aja sih",netral
"You know what ? Gua ngerasa lu pada gak fokus ke boikot lu pada cuma gak mau idol nya kena drag gegara colab. Kemarin kemarin yang jadi BA BA segala macem lu pada gak serame ini njir ?? Apa tau nya produk yang diboikot tuh sb sama mcd doang ??",negatif
"Viral Bocah Makan di McD Sambil Mengejek Palestina dan Gerakan Boikot https://t.co/76ZraflOmU",netral
"Makin yakin dengan boikot Danone Aqua",positif
"Saking mesranya danone dengan israel gw fokus untuk boikot Danone beserta yang lain nya termasuk Aqua",positif
"Udah dari dulu gw boikot Danone Aqua",positif
"gua ikut boikot produk yg bisa gua hindarin cuma kalo aqua kayanya ga mungkin gua boikot temen gua lebaran kmren ga megang uang karna sales aqua turun drastis :)",netral
"Boikot Aqua di karna makin erat dengan israel",positif
"Boikot Danone Aqua",netral
"Tetap boikot Danone Aqua supaya induk Aqua si Danone tidak bisa mengalirkan dana ke Israel !!!",positif
"Peluang boikot Danone Aqua makin tinggi gais",netral
"Boikot Danone dan turunannya seperti Aqua",positif
"Di daerah kost jualnya cuma aqua sama le mineral sama isi ulang sendiri. Nyoba yang isi ulang ga cocok rasanya mau tetep aqua aja tapi boikot mau le mineral ko ya nyampah banget",negatif
"Gw sih lebih baik boikot Danone AQUA dari pada berdosaa",positif
"Gass boikot Danone Aqua produk pro isriwil haram",positif
"Sebenernya aqua itu masuk list boikot engga?",netral
"Harus banget boikot danone Aqua kita ini karna memang di kenal bermuka 2 nya",positif
"Sayang bgt mereka gak mengerti betapa mengerikan nya israel kita sebagai muslim wajib untuk boikot Aqua",positif
"Danone aqua jelas gak etis dan makin yakin untuk boikot danone aqua",positif
"Selagi mampu boikot produk terafiliasi seperti danone Aqua kenapa nggak",positif
"Gak tertarik sudah dengan danone Aqua karna sudah gw boikot diri",positif
"jgn lah kalian berputus asa dengan boikot padahal boikot berdampak baik bagi nasional dan juga Palestina Tetap boikot Danone Aqua",positif
"Dan kalau dilihat perkembangannya lembaga YKMI ini emang sangat progresif dan relawan2nya militan banget untuk urusan yg menyangkut Palestina. Tapi aku tetep ga nyangka sih mereka akan seberani ini mengkampanyekan boikot Danone Aqua langsung di depan stand promosi produk tsb. https://t.co/Ett0KXtqvG",netral
"Boikot danone Aqua geram banget gw",positif
"Boikot produk pro Israel Danone Aqua",positif
"Boikot aja emang tuh Danone Aqua Meresahkan",positif
"gaada yg mau boikot timnas mereka minumnya aqua tuh awowkwowk #TimnasDay",netral
"Boikot Saja Aqua padahal sudah jelas kalo Aqua terafiliasi israel masih ada aja yang ngasih panggung",positif
"Emang bikin heran. Bisa2nya mereka ngaku gak diboikot padahal jelas investasi di Israel. Gede lagi investasinya Ngeriii Kalo gw sih udah pasti boikot nih brand. Udah jelas strategis banget posisi Aqua ini jadi penyokong Israelll @sehatAQUA https://t.co/rNOwKa5eHx https://t.co/J0BFPoK4sB",positif
"jangan biarkan produk zionis dikasih panggung yang ada mereka akan menjadi jadi tetap konsisten boikot produk seperti danone Aqua",positif
"kemarin catut nama tanpa izin dari sini aja bisa ngeliat arah tujuan agar tidak di boikot itu pasti Danone aqua",netral
"@sehatAQUA Tapi jangan cuma boikot Danone Aqua doang. Boikot juga yang lainnya!!! Buat yang masih bingung boikot apa aja boleh dicek daftar boikot yang udah dikeluarin YKMI di sini. Gak cuma Danone Aqua Free Palestine 🇵🇸 @sehatAQUA https://t.co/tb9IKRp8iX https://t.co/vnsBamm1qP",positif
"Sampai kapan pun Danone Aqua akan terus di boikot",positif
"Boikot danone Aqua setiap yang kalian beli mengandung darah palestina",positif
"@txtoranggabut Please ya manteman jangan boikot Aqua lagi karena benar² Aqua dukung Palestina.",negatif
"boikot aqua gaje",netral
"gw mau boikot aqua tpi asam lambung kumat beli di warung adanya aqua ya suda ak beli. klo maksa beli yg lain cenut cenut ni perut. tdk sarapan dn lupa bawa minum",netral
"@sehatAQUA Jngan sampai kita kalah sama mbak mas YKMI yang bangga dan berani ajak boikot Danone Aqua di depan acaranya langsung Gak cukup kita cuma posting All Eyes on Rafah di media sosial. Harus juga ada aksi nyata bantu Palestina. Cara gampangnya boikot produk2 terafiliasi Israel. https://t.co/SyzidsWVxn",positif
"Tadi beli camilan di Alfa***t bareng anak dan tayangan promo di belakang kasir ialah Bear Brand dengan BA: Nicholas Saputra. Nestle (Bear Brand) &amp; Danone (Aqua) itu masuk daftar boikot karena mendukung Israel. Promosi silakan. Boikot tetap jalan. https://t.co/rgwUYPjlbN",positif
"Makin gw untuk boikot danone Aqua",positif
"Boikot Aqua selama Danone berpihak Zionis",positif
"@txtoranggabut Mantap Aqua yang selalu terus menerus dukung Palestina dan semoga semuanya melepaskan boikot Aqua.",negatif
"Rill itu dipikir kenapa aqua mendadak bikin iklan pake pekerja mereka yg udh kerja puluhan taun dan pake embel2 Indonesia asli??? Ya karna boikot ini laaahh",negatif
"Sejumlah aktivis yang tergabung dalam Solidaritas Mahasiswa Untuk Rakyat Palestina (SMURP) menyerukan aksi boikot produk terafiliasi Israel di dalam agenda kegiatan Karnaval Sehat Aqua yang berlangsung di Plaza Barat Gelora Bung Karno (GBK) https://t.co/GUnuGdSMjT",positif
"tadi gue ke indomaret rencana mau beli air botol. sumpah semua merek air lokal abisss sisa si aqua aja yg menggunung. mantapppp boikot terusss",positif
"Kelakuan produk zionis emang beda harus bgt kita boikot danone aqua",positif
"Boikot ges inget danone aqua itu terafiliasi",positif
"Skin aqua tuh boikot ya?",netral
"People ngebacot : boikot starbucks boikot aqua boikot mcd boikot bear brand sampe ada artis verified ikutan demo demi igsnya doang. While for papua they are all silent. For geruduk2 org ibadah u guys are silent. Lol",negatif
"cuy skin Aqua tuh boikot kah???",netral
"yang udah boikot gak salah emang Danone aqua licik bgt",positif
"diem deh bapak yg melanggengkan kerjasama ama aqua pdhl kita lg boikot",negatif
"@noopiieeeeee Boikot #aqua",netral
"i'm discovering today that my classmates aka temen prodi esp yang laki masih anti boikot. bitch what argumen dia kalau mcd diboikot karyawannya yang kena CLASSIC ZIONIST. ada yang gw lihat fyp tiktoknya ngebicarain aqua dan korelasi sama airnya dari subang (cont-)",negatif
"Sebetulnya boikot itu wajib atau gak guys? Aku mau ikut boikot tp bapakku kerja di aqua ottokeh:( Tp aku 100% pro palestine kokk",netral
"@kaptenAmercia dari awal jg ga percaya dan gaikut boikot aqua ternyata bener kann tuhh",negatif
"Aqua danone lagi kena boikot juga btw",netral
"Mau boikot boikot tapi aku ketergantungan AQUA",negatif
"@kaptenAmercia stop boikot aqua udah jelas bgt nih statementnya",negatif
"@sayyang___ Gk pernah mau asal boikot aqua kalo gk ada bukti dan bener kan",negatif
"@kaptenAmercia bener kan. udah ga perlu boikot aqua lg udh jelas nih statementnya",negatif
"@yangbikinrinduu Aku udah ga boikot aqua lagi udah sadar kalo aqua itu dukung Palestina. Yuk manteman stop boikot aqua",negatif
"@cursingname a-apakah karena boikot aqua?",netral
"sudah selayak nya danone Aqua itu untuk di boikot",positif
"@Bersajak_id Stop boikot aqua dong sudah jelas selalu dukung palestina dan kasi banyak bantuan lho",negatif
"@Bersajak_id kita pun juga harus pinter biar gak kemakan hoax jadi wajib cari berita valid perihal boikot aqua ini",netral
"@Bersajak_id Emang jaman sekarang berita hoax ada dimana mana jangan asal percaya ya guys jangan boikot aqua",negatif
"@txtoranggabut finally aqua tegas juga kalo mereka tuh pro palestine. stop boikot aqua",negatif
"@matyhir Udah stop boikot aqua yuk. Baca nih artikelnya. Dia udah bela palestina lohh",negatif
"@Bersajak_id @UrFavBoy0810 Yuk kita sama2 support yg emang supoort palestina jangan asal main boikot aqua",netral
"@matyhir Yuuk literasinya dibanyakin lagi nih yang masih boikot aqua. Baca nih kalo aqua dukung palestina",negatif
"@matyhir Masih banyak banget yang ke makan hoax ya. Kasian lo karyawan aqua ikut kena dampak. Yuk stop boikot aqua",negatif
"@sayyang___ Nah kan jelas-jelas lho Aqua gak ada kaitannya dengan Israhell malah bantu Palestine. Ayoo yang salah boikot balik Aqua dulu",negatif
"@sayyang___ iya aku dah baca beritanya pas rilis. Aqua memang ga masuk daftar boikot karena aqua dukung palestina",netral
"@matyhir Aqua sudah banyak membantu dan memberikan bantuan kemanusiaan untuk Palestina jadi saya gak pernah boikot produk Aqua",negatif
"@matyhir iya pliss jangan asal boikot aqua dukung palestina loh. harus bijak milah informasi yang ada sekarang tuh dikit2 hoax",negatif
"@sayyang___ Aqua Danone dari dulu setau ku pro Palestina loh udh banyak beritanya makanya saya gak pernah boikot produk aqua",negatif
"@kaptenAmercia Nah bagus biar jangan salah lagi deh main boikot aqua",negatif
"@kaptenAmercia nih ya pada baca yg kmren boikot aqua udh kasih statement jelas nih",netral
"@kaptenAmercia Yukk gaess stop boikot aqua aqua udh ksih statement kalo mereka pro palestina",negatif
"@sayyang___ Yuk jangan boikot aqua lagi karena dia membantu palestina nih guys",negatif
"@kaptenAmercia Mana nih para netijen yang boikot aqua kemaren? Udah pada baca artikel ini belom? Baca gihh",netral
"@sayyang___ Udah banyak donasi masih aja kena boikot. Kasihan aqua nih guys. Stop boikot yuk",negatif



"Oreo deh lagi boikot soalnya.",positif
"Ternyata di sakinah ga boikot oreo",negatif
"kentang goreng tuh cocok woy dimakan sama mcflurry oreo tp mcd di boikot sih wkwk",positif
"oreo kena boikot. es oreo favku diganti ap yhh? :((",netral
"kalian nggak tau kalo oreo di boikot? gws deh",negatif
"semalem belanja ama temen terus kita ngobrol pingin oreo banget ga sii iyaaa tpi boikot ya boikot",positif
"masih walaupun rindu double spicy burger dengan oreo mcflurry mekdi tapi boikot tetap boikot huhuhu",positif
"oreo tuh boikot ya? mau beli yg collab sma pokemon . . .",negatif
"jadi inget dulu waktu sd udah mulai diajarin buat boikot brand. dimulai dari produk yang biasa anak kecil beli kaya oreo nestle cola pepsi. tapi anak umur segitu belum paham alasan kenapa harus boikot dan mungkin cara guru jelasin ga gampang diterima siswa jadi masih suka beli",positif
"dpt undangan dari oreo mereka produk boikot kan ya?",netral
"oreo di boikot kan ?",netral
"pdhl aku dah nahan diri buat ga beli oreo grgr di boikot jdnya kan las dikasi org seneng gt akhirnya bs mam oreo lg setelah sekian lama boikot TRUS DIKASIIN ORG BABI",negatif
"LUPA OREO PRODUK BOIKOT AAAAAAA",netral
"salah satu produk boikot yg gue kgn banget adalah OREO",negatif
"Kecewa bgt kalo liat orang yg ga boikot ponakan gw yg kecil aja boikot oreo yg biasanya ada di rumah gw tiap lebaran tahun ini ga ada karena boikot dan itu dia minta lngsung trus kalian yg udah gede hanya secuil es krim m*d pun ga mampu nahan hawa nafsu #blockout2024",negatif
"kesel banget ngasi tw temenku tentang produk produk yg diboikot kaya sampai kapanpun dia gabakal ngerti kayanya wkwkwkw. bilangnya kalau semua diboikot kita makan apa padahal banyak alternatif makanan yg gabeda jauh kaya boikot oreo ada goreorio",negatif
"meski bawa2 Pokemon tetep boikot oreo.",positif
"bgst ini penumpang belakang ngelawak mulu anying : lu mo oreo gak? : boikot cuy dia dukung israel : eh ajg lu tadi makan mcd kampang ujung2nya tetep makan oreo",negatif
"Ges slai olai gx masuk daftar boikot gx? Soalnya mak gw beliin itu setelah oreo gx di bli lgi",positif
"Wah repnya... Alhamdulillah Soalnya pas ada menfess oreo pikacu ini di base lain (lupa base apa) hampir gaada yang rep soal boikot (atau emang gaada ya?). Isinya cuma rep lucu lucu gemes enak gitu... (Jujur mau rep waktu itu juga sungkan takut party pooper maaf)",netral
"kami gk mau buruk sangka tp ini sering terjadi. tiap ada kucing liar yg kami rawat seminggu krg tb2 hilang &amp; gk terlihat lg. sepertinya dibuang tetangga. soalnya tiap hilang tiba2 sj diberi banyak oreo seakan utk menyuap kami supaya tidak marah tp oreo pun produk boikot",netral
"Ya Allah guee lupaa Oreo di boikot kan yaa buset dah mana we kmrn makan itu. Oke next kita gak boleh jajan Oreo lagi!",positif
"Ngl gw dlu itu suka banget sm Oreo sampe akhirnya tau Oreo produk isriwil. Dlu itu gw bisa aja tiap bulan beli se kardus saking sukanya. Tp krn sekarang di boikot yaa jelas gw ikut boikot lahh. Trus akhirnya gw cari alternate lain yg mirip oreo gt but the taste ain't the same",positif
"hallo aku mau tanya dong kan kita dsn kebanyakan ya orang' indo juga masih pada pake barang' boikot terutama Starbucks McDonald's atau jajan alfa Indomaret yang di boikot seperti Oreo tapi kenapaaaa kok idol langsung diserang yaa diskremer bukan pembelaan cmn tanya sajaa",netral
"kalo misal kita udah beli produk non boikot semacam point coffee tapi belinya minuman cookies and cream sedangkan cookiesnya biasanya Oreo. itu gimana jadinya?",netral
"fullcream + oreo seenak itu .. tp oreo boikot jd fullcream + goriorio",positif
"Alternatif oreo apa ya ngidam berat tapi boikot.",netral
"sedih gabisa makan oreo karna boikot TAPI LEBIH SEDIH ORANG-ORANG DI PALESTINA HUHUHUHU",negatif
"Sbux kfc mcd dunkin gaada di bjn Nscfe kagak doyan Ph cadburry kagak punya duit buat beli Bango aku pakenya kecap laron Soda2an mulai nyoba ngurangi konsumsi jadi belom beli lagi sejak boikot Paling cuman galon aqua sama oreo itupun sisaan bulan kemaren belom abis2",netral
"Internet disana lebih kenceng. Mana mungkin ga tau bjir. Mas2 creepes langgananku aja berenti pake oreo karena di boikot. Masa orang sana yg udh melek teknologi ga tau",negatif
"Since oreo msih kena boikot AKU NEMU DUPENYA CUY ENAK BETUL",positif
"Beli nabatinya aja yaa yg oreo boikot",positif
"gg jg oreo keluarin pokemon biar orang lupa kalau itu salah satu produk yang kena boikot",netral
"KARENA MILO SM OREO BOIKOT SO GUE BAKAL GANTI USNM. SAY GOODBYE",positif
"W kan baru buka warung ya. Terus gue belanja tuh apa aja yg dijual. Pas udh buka otomatis jajanan w tata dong dietalase. W lupa klo lgi boikot produk isr!wil ini. Eh w malah beli oreo softcake dong itu juga dikasih tau sama anak2 yg jajan ke warung gue Yaallah maafkan saya",netral
"adek gue yg masi sd aja bener² semangat tentang palestina beli bendera palestina ga mau makan oreo dia tau itu di boikot katanya",positif
"halah All Eyes On Rafah All Eyes On Rafah LU NOH MASI KE MCD AMA PACAR LU TIAP WEEKEND ngentot. udah staun lebih gua kaga makan makanan kesukaan gua (McSpicy Chicken McFlurry Oreo) krna boikot bsbsnya ada yg terang2an bli McFlurry di up di sg lagi ngentot",negatif
"ya allah sbnernya aku pengen banget oreo dari 2 minggu yang lalu tapi ga boleh hrus still boikot aku bisa aku kuat aku keren",positif
